category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
coffee,13334.0,13332.1,14274.8,14274.4,14268.8,10031.2,10035.7,10042.3,12413.5,12414.3,12414.8,12596.8,12593.8,12597.4,18796.4,18818.8,22410.7,22377.8,5427.5,5427.0,5426.6,3335.8,3336.0,3337.1,12538.6,12537.9,12538.2,40416.8,40435.1,40403.9,15380.1,15376.8,33828.5,33839.6,35274.4,35278.1,35310.5,54276.1,54165.0,54275.6,67115.1,67086.3,67063.2,35670.5,35710.0,35735.1,88557.3,88549.4,1744414.6,1751342.1,28992.1,28982.7,28984.2,13018.2,13019.1,13017.3,1092.6,1092.5,1092.6,2938.3,2939.9,2941.2,24703.9,24713.6,28.090000,49.130001
coffee,13339.0,13336.7,14273.4,14284.0,14278.2,10054.2,10055.2,10059.4,12416.7,12416.9,12415.4,12607.3,12602.1,12603.9,18794.7,18782.0,22418.4,22382.0,5427.9,5426.9,5427.2,3336.6,3336.5,3338.0,12546.3,12545.0,12545.9,40458.5,40417.6,40474.1,15383.3,15383.6,33858.1,33834.0,35267.0,35314.8,35273.8,54251.5,54238.4,54243.1,67175.4,67053.0,67129.9,35662.8,35707.0,35720.8,88501.9,88463.1,1703973.2,1780676.0,28986.2,29001.7,29009.1,13014.8,13022.5,13020.8,1092.6,1092.6,1092.5,2938.8,2940.4,2941.9,24712.3,24723.3,28.100000,49.490002
coffee,13336.2,13338.9,14267.7,14255.7,14266.1,10035.9,10033.7,10038.4,12414.9,12413.6,12410.6,12596.7,12597.9,12600.4,18792.6,18796.0,22424.9,22404.2,5428.9,5428.3,5428.5,3337.4,3337.9,3338.8,12547.7,12543.7,12543.4,40462.8,40469.3,40452.3,15382.7,15382.9,33829.5,33840.2,35285.6,35264.1,35259.8,54190.4,54176.1,54279.0,67142.0,67130.6,67090.1,35642.4,35703.0,35694.6,88527.6,88572.4,1759624.1,1760144.4,28994.9,28977.3,28983.5,13019.8,13017.9,13015.1,1092.6,1092.5,1092.5,2939.6,2941.1,2942.6,24724.0,24727.1,28.090000,49.540001
coffee,13337.9,13340.0,14268.8,14271.2,14266.6,10034.7,10038.9,10039.1,12411.7,12410.6,12412.1,12606.3,12603.4,12602.6,18795.6,18795.5,22421.3,22398.6,5428.5,5426.7,5427.8,3339.1,3339.7,3340.5,12549.8,12547.8,12545.1,40402.8,40447.2,40423.3,15378.6,15379.0,33828.1,33848.9,35333.1,35291.2,35265.0,54237.9,54313.0,54232.0,67103.4,67128.4,67139.7,35678.6,35698.6,35687.6,88402.6,88479.5,1675912.8,1704461.1,28983.5,29000.1,29004.6,13018.9,13015.8,13019.5,1092.6,1092.6,1092.5,2940.2,2941.6,2943.3,24705.7,24722.2,28.080000,49.709999
coffee,13332.2,13339.5,14261.6,14250.3,14250.1,10013.3,10016.6,10018.1,12413.3,12413.4,12415.2,12603.8,12604.5,12602.3,18787.8,18788.1,22425.1,22382.9,5427.3,5427.2,5428.9,3340.6,3341.2,3342.5,12540.8,12539.3,12537.0,40405.8,40405.5,40401.7,15377.7,15379.2,33823.2,33825.3,35319.9,35300.4,35263.3,54072.1,54172.7,54186.7,67010.3,66916.8,67048.5,35540.8,35582.5,35552.6,88363.2,88511.8,1771404.2,1773779.1,29025.1,29021.0,29019.3,13026.0,13024.4,13021.3,1092.6,1092.5,1092.6,2941.7,2943.4,2944.5,24713.9,24723.3,28.059999,49.799999
coffee,13348.1,13344.2,14300.7,14303.8,14302.2,10113.6,10114.7,10120.0,12414.7,12410.9,12415.2,12639.1,12638.4,12637.1,18783.4,18794.4,22418.3,22395.3,5429.7,5429.3,5428.8,3342.0,3342.4,3343.9,12538.3,12540.8,12535.8,40462.0,40417.1,40458.5,15381.1,15380.9,33832.5,33835.1,35282.8,35322.8,35296.5,54263.4,54315.0,54394.5,67230.9,67195.9,66983.5,35637.8,35671.1,35800.6,88407.9,88461.8,1726206.1,1759624.1,29064.5,29035.6,29044.8,13030.5,13031.6,13028.8,1092.6,1092.6,1092.6,2943.4,2944.6,2946.2,24711.0,24731.1,28.090000,49.950001
coffee,13356.5,13354.8,14303.1,14301.7,14306.1,10225.5,10225.6,10226.8,12412.8,12414.1,12414.6,12659.4,12661.6,12661.5,18786.9,18795.3,22419.9,22395.6,5429.5,5429.3,5428.9,3342.2,3342.7,3343.4,12560.9,12558.7,12566.8,40503.2,40524.8,40488.2,15382.9,15379.3,33847.5,33843.6,35274.4,35321.7,35289.3,54278.0,54288.2,54299.4,67299.3,67249.5,67223.6,35697.7,35734.7,35748.1,88499.3,88405.2,1703973.2,1716501.1,29048.5,29052.4,29028.6,13027.2,13024.8,13028.0,1092.6,1092.5,1092.5,2943.9,2945.0,2946.8,24714.7,24713.4,28.090000,49.490002
coffee,13353.1,13351.6,14297.8,14296.4,14292.8,10265.9,10265.6,10273.4,12412.6,12409.3,12414.2,12664.2,12660.9,12663.8,18792.8,18791.3,22424.5,22397.2,5430.2,5430.6,5430.7,3343.5,3343.2,3344.4,12567.0,12564.5,12564.9,40508.3,40518.6,40505.7,15381.4,15374.4,33833.8,33827.4,35314.8,35322.1,35335.3,54330.4,54360.9,54403.8,67153.8,67042.1,67028.8,35688.7,35696.9,35701.5,88361.9,88296.3,1687312.2,1705437.6,29053.0,29028.6,29051.7,13035.0,13029.4,13027.6,1092.6,1092.5,1092.5,2944.3,2946.1,2947.3,24723.1,24717.4,28.090000,48.730000
coffee,13352.1,13353.9,14303.0,14303.8,14307.0,10287.5,10288.1,10289.2,12414.8,12416.2,12416.6,12670.0,12667.6,12672.8,18795.8,18792.9,22422.3,22395.0,5429.4,5429.4,5430.0,3344.1,3344.1,3345.3,12563.9,12557.6,12557.5,40504.1,40467.6,40481.4,15379.1,15376.7,33836.8,33845.1,35254.1,35375.6,35361.0,54236.4,54325.2,54391.1,67125.0,67165.5,67051.5,35674.5,35698.6,35726.5,88441.4,88360.6,1761967.6,1647164.8,29050.5,29054.6,29058.3,13030.5,13030.0,13028.6,1092.6,1092.6,1092.6,2944.6,2946.4,2947.7,24721.3,24726.0,28.100000,48.259998
coffee,13355.3,13351.7,14287.5,14288.6,14286.1,10294.6,10294.5,10298.3,12410.1,12410.8,12407.7,12669.2,12669.2,12664.5,18795.5,18798.5,22418.3,22393.2,5430.4,5430.7,5430.7,3344.9,3345.4,3346.2,12573.1,12565.7,12567.0,40532.7,40531.0,40493.6,15376.3,15376.8,33850.8,33864.7,35339.6,35323.8,35336.1,54311.0,54359.0,54394.5,67207.3,67089.4,67108.7,35723.4,35701.7,35751.9,88445.3,88337.6,1721713.4,1715511.9,29040.1,29048.8,29039.2,13031.3,13028.4,13030.8,1092.6,1092.5,1092.6,2945.0,2946.4,2947.9,24720.6,24739.8,28.100000,48.060001
coffee,13353.1,13348.8,14269.0,14273.3,14272.8,10285.1,10283.2,10285.9,12407.7,12404.3,12406.6,12666.3,12664.1,12669.7,18788.4,18797.7,22423.4,22399.2,5429.7,5430.3,5430.1,3347.1,3347.2,3349.0,12563.1,12560.8,12559.8,40476.6,40495.4,40458.8,15381.2,15378.8,33850.6,33839.2,35245.1,35247.0,35205.7,54212.2,54250.0,54389.3,67188.7,67053.0,67055.3,35638.3,35663.0,35676.8,88558.6,88515.8,1801147.2,1750827.0,29071.8,29056.8,29069.9,13023.7,13027.9,13027.9,1092.6,1092.6,1092.6,2945.8,2947.2,2948.8,24723.6,24730.8,28.090000,48.000000
coffee,13347.6,13346.9,14258.3,14271.6,14262.8,10290.1,10288.8,10293.3,12408.3,12407.4,12407.0,12670.1,12668.0,12666.8,18795.3,18791.9,22416.1,22383.7,5430.3,5430.7,5431.2,3349.3,3349.1,3350.3,12564.0,12560.7,12560.3,40457.4,40473.3,40470.7,15373.8,15378.4,33843.2,33833.4,35208.9,35244.9,35299.4,54484.8,54337.6,54460.3,67129.9,67082.5,67053.8,35632.1,35675.1,35665.0,88396.0,88536.2,1709109.6,1748513.2,29074.1,29066.7,29063.5,13033.6,13031.6,13031.3,1092.6,1092.6,1092.5,2946.2,2947.7,2948.9,24714.0,24731.8,28.100000,48.130001
coffee,13345.1,13347.3,14266.0,14268.7,14260.8,10299.0,10301.2,10301.9,12405.4,12405.2,12405.5,12679.6,12677.4,12677.5,18784.3,18775.9,22417.2,22392.0,5431.9,5430.1,5430.8,3350.7,3350.7,3352.3,12565.6,12567.1,12564.7,40510.8,40484.3,40511.9,15380.2,15380.9,33837.8,33845.3,35236.1,35226.2,35273.8,54329.4,54392.5,54514.5,67159.1,67153.0,67160.2,35685.8,35726.5,35738.7,88537.5,88602.1,1689227.2,1702024.8,29086.8,29076.1,29078.8,13032.6,13028.4,13030.9,1092.6,1092.6,1092.5,2946.5,2947.9,2949.3,24719.2,24733.5,28.090000,48.240002
coffee,13348.1,13344.1,14263.8,14258.1,14267.1,10299.8,10295.0,10298.8,12403.4,12401.7,12402.7,12672.4,12671.7,12675.3,18788.9,18785.7,22428.7,22393.7,5432.2,5432.0,5432.8,3351.8,3352.1,3352.5,12576.6,12577.3,12576.8,40530.4,40535.4,40561.0,15389.2,15380.5,33866.1,33861.7,35300.0,35297.6,35310.3,54323.2,54423.2,54431.2,67114.4,67210.0,67184.1,35689.6,35762.9,35780.3,88519.7,88477.6,1727708.9,1728963.4,29068.6,29063.5,29086.1,13034.3,13029.0,13030.7,1092.6,1092.5,1092.5,2946.7,2948.3,2949.8,24726.5,24735.2,28.080000,48.220001
coffee,13349.5,13347.0,14264.2,14247.2,14247.4,10296.4,10297.5,10297.8,12400.2,12398.9,12398.9,12675.0,12674.3,12678.4,18785.0,18778.3,22430.6,22400.6,5431.1,5431.9,5431.5,3352.5,3352.6,3353.6,12578.5,12581.2,12582.8,40508.6,40536.9,40505.4,15375.8,15377.6,33827.6,33849.3,35242.7,35248.6,35294.4,54328.9,54397.5,54423.2,67150.7,67213.8,67120.4,35772.4,35829.7,35789.6,88424.3,88453.9,1671677.4,1731477.6,29075.5,29075.8,29075.2,13033.5,13030.3,13031.8,1092.6,1092.6,1092.6,2947.0,2948.3,2950.2,24738.6,24727.0,28.080000,48.200001
coffee,13343.3,13347.0,14241.7,14230.8,14237.7,10294.8,10294.2,10294.8,12397.8,12402.9,12400.1,12684.5,12682.2,12679.7,18791.5,18791.1,22425.2,22388.8,5431.7,5432.1,5432.2,3353.0,3353.4,3354.0,12592.4,12591.7,12590.5,40577.5,40574.1,40613.0,15381.8,15376.5,33838.2,33856.2,35282.8,35286.0,35300.8,54209.5,54246.1,54343.6,67269.6,67244.2,67258.2,35815.2,35866.7,35900.4,88569.8,88616.7,1712551.0,1779611.5,29092.4,29070.7,29075.6,13035.5,13034.0,13036.3,1092.6,1092.5,1092.5,2946.9,2948.5,2949.9,24732.7,24719.9,28.090000,48.180000
coffee,13344.4,13344.2,14243.7,14239.5,14244.4,10275.9,10275.1,10276.6,12397.2,12398.5,12398.8,12672.2,12676.1,12674.5,18790.7,18796.1,22432.7,22396.5,5433.1,5432.1,5432.2,3353.3,3353.3,3354.5,12601.9,12600.3,12602.0,40626.9,40601.7,40631.2,15381.6,15378.4,33865.7,33845.1,35296.3,35295.9,35283.6,54276.1,54358.2,54359.5,67224.8,67237.7,67265.8,35881.1,35896.6,35923.3,88433.5,88534.2,1633605.5,1691627.0,29078.3,29058.6,29073.9,13035.3,13031.2,13031.1,1092.6,1092.5,1092.5,2947.2,2948.8,2950.4,24731.9,24739.9,28.100000,48.160000
coffee,13343.3,13338.5,14234.9,14231.4,14234.4,10251.9,10249.9,10255.5,12396.4,12397.1,12394.6,12670.2,12671.1,12671.5,18788.1,18787.9,22418.5,22401.6,5433.9,5434.0,5433.7,3354.8,3354.4,3355.8,12611.9,12610.5,12611.3,40618.6,40605.0,40588.8,15375.1,15376.4,33886.8,33862.3,35297.2,35323.0,35300.0,54389.8,54435.9,54474.6,67347.8,67224.8,67254.8,35901.5,35923.8,35882.0,88482.2,88442.7,1882890.4,1669802.0,29107.4,29092.1,29102.3,13035.4,13033.4,13033.0,1092.6,1092.6,1092.5,2947.5,2949.3,2950.8,24725.6,24728.1,28.090000,48.139999
coffee,13341.5,13344.0,14220.2,14227.8,14226.6,10253.4,10253.7,10258.9,12397.4,12396.4,12392.7,12676.2,12678.1,12679.0,18786.9,18800.4,22424.5,22402.1,5435.1,5434.7,5434.6,3355.6,3355.6,3356.9,12610.7,12612.6,12599.5,40581.4,40610.1,40677.9,15372.7,15377.9,33856.8,33860.7,35279.5,35255.3,35253.1,54420.4,54480.8,54555.1,67268.1,67313.4,67260.5,35928.4,35921.9,35898.6,88426.9,88370.4,1687312.2,1709600.4,29082.5,29079.7,29091.1,13038.0,13042.4,13035.9,1092.6,1092.6,1092.5,2948.3,2950.0,2951.6,24712.1,24728.1,28.100000,48.290001
coffee,13339.9,13338.6,14237.9,14235.5,14238.4,10274.8,10274.6,10270.9,12394.9,12397.8,12404.0,12690.9,12689.0,12686.1,18787.6,18784.4,22425.9,22393.3,5435.2,5434.6,5436.0,3356.7,3356.9,3358.2,12619.5,12617.1,12613.1,40590.6,40602.8,40636.7,15377.6,15379.1,33852.8,33855.8,35306.2,35289.9,35251.9,54496.5,54455.8,54532.5,67244.2,67319.5,67235.4,35914.8,35955.2,35956.9,88494.0,88521.0,1797340.9,1712058.5,29093.7,29093.0,29091.7,13035.2,13034.7,13038.4,1092.6,1092.5,1092.5,2949.1,2950.7,2952.1,24732.4,24730.1,28.090000,48.279999
coffee,13347.2,13342.6,14236.6,14234.4,14241.3,10293.9,10294.5,10294.2,12394.2,12394.3,12394.4,12691.4,12687.1,12686.8,18771.2,18778.1,22427.2,22395.4,5434.7,5434.9,5435.0,3357.0,3357.7,3358.7,12620.7,12620.5,12618.2,40657.1,40653.4,40666.8,15379.1,15380.9,33832.7,33819.3,35344.3,35301.7,35324.7,54530.5,54571.3,54633.1,67277.6,67237.7,67262.8,35929.5,35931.0,35986.1,88432.2,88367.8,1705437.6,1708128.9,29113.2,29120.9,29129.4,13037.9,13033.7,13036.2,1092.6,1092.6,1092.5,2949.5,2951.0,2952.4,24739.9,24742.1,28.090000,48.250000
coffee,13338.8,13343.4,14244.4,14241.5,14236.7,10290.1,10287.6,10290.7,12390.2,12387.1,12393.0,12695.7,12697.8,12697.1,18780.5,18780.6,22431.1,22406.9,5434.4,5434.1,5435.6,3359.1,3359.4,3360.6,12626.0,12625.5,12623.4,40623.2,40641.1,40666.3,15373.2,15376.9,33813.9,33880.2,35283.2,35277.4,35335.9,54575.1,54591.9,54589.4,67412.7,67367.2,67270.4,35934.8,35950.9,35970.8,88365.8,88312.7,1730974.1,1722211.4,29102.3,29121.1,29133.2,13040.3,13037.6,13037.5,1092.6,1092.6,1092.6,2950.0,2951.3,2952.9,24737.9,24743.2,28.100000,48.130001
coffee,13341.5,13340.9,14233.7,14225.8,14230.7,10294.4,10293.9,10294.9,12394.0,12389.6,12387.3,12694.2,12694.1,12691.5,18793.2,18781.1,22435.3,22402.3,5437.1,5436.5,5437.8,3360.4,3360.8,3362.1,12625.6,12627.5,12625.1,40641.4,40644.3,40651.7,15377.6,15371.0,33871.7,33844.9,35313.5,35323.6,35379.9,54579.6,54567.3,54664.0,67360.4,67314.2,67365.7,35960.3,35972.9,35994.0,88479.5,88407.9,1700566.2,1737541.6,29114.2,29113.0,29110.4,13039.2,13038.6,13035.3,1092.6,1092.5,1092.5,2950.0,2952.0,2953.2,24743.4,24741.9,28.090000,48.130001
coffee,13342.7,13342.5,14224.8,14228.6,14220.8,10295.2,10292.4,10293.5,12387.5,12389.5,12385.4,12691.5,12695.1,12691.0,18778.6,18786.6,22431.1,22403.0,5436.6,5436.5,5436.9,3361.4,3362.0,3363.0,12632.8,12636.2,12634.8,40652.8,40670.2,40677.6,15384.1,15380.1,33864.1,33864.7,35312.7,35357.1,35366.8,54444.1,54404.7,54516.0,67265.8,67369.5,67385.9,36000.2,36010.0,36046.3,88401.3,88433.5,1758065.2,1700080.8,29138.6,29134.0,29128.8,13038.8,13037.5,13040.3,1092.6,1092.6,1092.5,2951.0,2952.1,2953.8,24735.8,24745.7,28.080000,48.130001
coffee,13339.4,13339.0,14217.3,14220.5,14218.6,10302.1,10301.2,10305.3,12391.0,12388.5,12386.2,12702.7,12700.2,12701.6,18789.0,18791.4,22437.1,22413.2,5437.4,5436.2,5436.8,3362.7,3363.1,3364.2,12642.7,12642.8,12640.9,40707.5,40711.6,40708.0,15375.7,15375.3,33883.8,33860.4,35318.5,35319.5,35375.8,54359.5,54602.7,54562.8,67545.9,67304.7,67341.7,36045.9,36072.8,36065.6,88426.9,88558.6,1753405.4,1719227.4,29126.2,29154.4,29131.7,13037.3,13037.1,13040.1,1092.6,1092.6,1092.5,2951.2,2952.7,2954.2,24732.5,24740.4,28.080000,48.160000
coffee,13347.2,13350.0,14208.1,14211.2,14210.5,10307.1,10310.2,10309.1,12385.5,12383.1,12386.0,12711.4,12710.9,12709.9,18782.7,18783.8,22424.1,22396.2,5434.8,5436.7,5436.2,3365.0,3364.6,3365.9,12647.7,12646.6,12644.1,40684.3,40695.5,40707.5,15376.7,15372.8,33848.3,33874.0,35336.3,35314.8,35293.6,54490.0,54555.1,54541.3,67425.3,67426.8,67411.9,35988.0,36049.1,36057.6,88289.8,88292.4,1697172.9,1703485.8,29162.8,29149.6,29167.3,13044.7,13043.2,13037.9,1092.6,1092.5,1092.5,2951.5,2953.1,2954.7,24743.9,24752.4,28.080000,48.090000
coffee,13343.1,13342.0,14215.6,14212.2,14205.0,10311.6,10309.4,10311.9,12383.2,12383.5,12385.4,12706.5,12708.7,12708.8,18790.7,18794.6,22435.9,22398.6,5437.4,5436.7,5435.9,3366.0,3366.4,3367.2,12651.9,12649.0,12648.0,40675.3,40688.2,40692.5,15376.9,15373.0,33854.6,33832.1,35313.9,35291.0,35302.6,54578.1,54651.1,54699.4,67375.2,67330.6,67356.5,36017.9,36065.2,36106.9,88414.4,88414.4,1684686.2,1694998.5,29161.7,29150.3,29160.5,13046.1,13044.6,13041.8,1092.6,1092.6,1092.5,2952.0,2953.4,2954.7,24735.7,24757.7,28.080000,48.110001
coffee,13339.1,13335.0,14197.3,14197.0,14199.0,10301.0,10298.0,10300.0,12386.8,12387.5,12383.7,12709.8,12704.8,12706.8,18779.8,18782.3,22427.8,22402.4,5437.3,5436.7,5436.4,3367.4,3367.5,3368.2,12650.5,12652.7,12648.2,40688.4,40719.3,40710.5,15374.6,15372.7,33856.0,33865.7,35307.1,35295.5,35306.2,54596.2,54661.9,54690.9,67456.7,67349.3,67343.2,36023.0,36074.4,36075.5,88480.9,88413.1,1694998.5,1733999.1,29172.5,29162.8,29166.0,13046.0,13043.4,13041.7,1092.6,1092.5,1092.6,2952.1,2953.5,2955.1,24742.1,24751.4,28.090000,48.119999
coffee,13337.6,13333.0,14188.6,14196.4,14199.1,10288.7,10286.5,10287.5,12385.3,12387.1,12384.7,12707.6,12708.2,12711.9,18781.4,18782.8,22445.7,22405.8,5439.0,5439.1,5439.8,3368.7,3368.6,3370.6,12654.3,12658.6,12654.9,40715.4,40727.6,40701.0,15376.7,15375.7,33832.1,33870.8,35303.9,35301.7,35285.0,54721.1,54697.4,54796.0,67452.8,67436.4,67303.2,36064.7,36058.0,36099.0,88559.9,88558.6,1686834.1,1693551.8,29174.6,29193.4,29183.1,13042.7,13040.2,13044.2,1092.6,1092.6,1092.5,2952.5,2954.1,2955.2,24746.2,24752.3,28.090000,48.189999
coffee,13337.4,13342.2,14199.5,14197.1,14200.1,10295.7,10299.3,10297.9,12383.3,12382.1,12382.8,12717.7,12716.7,12719.8,18788.1,18785.9,22448.2,22403.1,5438.6,5437.3,5437.8,3370.0,3369.8,3371.7,12660.4,12664.2,12658.7,40763.4,40758.0,40750.0,15375.5,15370.4,33847.3,33844.1,35309.4,35333.1,35324.0,54609.5,54668.7,54730.9,67455.9,67321.1,67348.5,35968.0,36032.4,36006.5,88491.4,88397.4,1750827.0,1752373.1,29198.0,29178.2,29183.7,13046.9,13044.6,13041.0,1092.6,1092.6,1092.5,2953.2,2954.5,2956.2,24736.0,24755.1,28.059999,48.270000
coffee,13335.2,13334.6,14207.1,14199.3,14200.6,10314.5,10311.1,10313.1,12383.2,12381.8,12383.3,12722.8,12723.9,12721.8,18778.3,18779.4,22436.7,22403.6,5438.6,5438.2,5440.0,3371.6,3371.5,3372.7,12663.5,12664.0,12664.8,40769.2,40750.3,40754.2,15374.5,15376.3,33859.6,33866.2,35332.4,35333.7,35345.4,54674.3,54725.9,54778.1,67429.9,67441.7,67460.5,36107.6,36132.4,36159.4,88587.0,88526.3,1557939.5,1731981.2,29181.0,29229.5,29187.3,13044.9,13045.6,13049.2,1092.6,1092.5,1092.5,2953.9,2955.0,2956.4,24747.4,24752.9,28.090000,48.259998
coffee,13337.7,13338.6,14201.4,14203.4,14201.9,10311.0,10312.9,10314.1,12378.7,12377.6,12378.5,12724.2,12730.1,12724.9,18787.0,18785.5,22453.7,22415.9,5440.5,5439.9,5438.9,3373.0,3373.3,3374.3,12676.1,12678.7,12675.9,40823.4,40826.5,40718.7,15374.4,15376.7,33903.7,33867.0,35344.5,35333.5,35367.6,54651.6,54763.4,54797.3,67602.8,67592.4,67510.7,36175.0,36189.5,36205.5,88490.1,88465.7,1741353.1,1801147.2,29197.2,29181.5,29198.5,13045.1,13046.0,13042.2,1092.6,1092.5,1092.5,2953.7,2955.2,2956.8,24753.8,24767.8,28.100000,48.250000
coffee,13334.9,13338.8,14197.9,14188.9,14193.3,10285.4,10284.2,10284.6,12379.2,12379.7,12369.4,12718.8,12718.5,12723.1,18789.0,18779.4,22434.5,22404.3,5439.8,5439.3,5439.5,3374.2,3374.6,3375.8,12681.2,12684.3,12681.2,40813.8,40823.9,40796.9,15376.6,15375.7,33854.6,33847.9,35329.2,35348.9,35313.1,54630.0,54659.4,54693.9,67495.0,67470.1,67426.0,36148.2,36197.8,36220.4,88445.3,88377.0,1753405.4,1727708.9,29200.0,29216.2,29196.2,13047.8,13045.5,13045.1,1092.6,1092.5,1092.5,2954.1,2955.4,2957.0,24757.7,24751.8,28.090000,48.180000
coffee,13331.1,13333.4,14187.2,14190.3,14188.9,10283.1,10279.3,10281.1,12379.4,12377.9,12378.7,12720.9,12721.3,12718.7,18786.0,18788.8,22446.6,22419.4,5441.6,5441.7,5440.8,3375.8,3375.9,3377.3,12688.6,12684.0,12682.6,40836.9,40830.8,40845.6,15377.2,15374.1,33853.8,33833.4,35312.1,35309.9,35330.1,54560.1,54651.1,54691.4,67518.7,67476.9,67458.2,36209.3,36225.3,36254.6,88461.8,88510.5,1715511.9,1716006.2,29200.5,29210.3,29222.6,13046.2,13045.1,13047.4,1092.6,1092.5,1092.5,2954.6,2956.2,2957.9,24749.0,24757.5,28.080000,48.290001
coffee,13336.9,13335.2,14185.4,14190.7,14177.6,10277.0,10276.3,10280.1,12381.5,12376.6,12376.7,12721.3,12719.7,12718.0,18774.4,18777.3,22439.0,22401.1,5442.5,5441.6,5441.4,3377.4,3377.3,3378.3,12704.6,12701.8,12702.0,40881.8,40892.1,40896.7,15374.7,15373.5,33857.9,33863.1,35380.1,35403.2,35443.3,54652.1,54754.4,54868.1,67688.6,67579.0,67572.8,36291.1,36336.2,36304.1,88247.8,88430.9,1692589.0,1728963.4,29200.2,29195.7,29199.4,13048.9,13049.0,13048.3,1092.6,1092.5,1092.5,2954.3,2955.8,2957.3,24758.3,24768.9,28.080000,48.310001
coffee,13328.7,13326.1,14174.0,14171.7,14173.3,10216.1,10215.2,10217.6,12375.5,12374.7,12374.2,12711.8,12710.2,12710.1,18777.4,18772.8,22446.1,22413.9,5442.3,5442.3,5442.9,3378.3,3378.6,3380.1,12715.9,12711.4,12710.9,40914.9,40936.9,40922.1,15375.5,15374.5,33870.6,33843.9,35381.8,35396.8,35417.5,54707.2,54792.5,54781.1,67708.3,67687.1,67672.8,36326.0,36335.1,36388.6,88456.5,88392.8,1740843.9,1682305.9,29186.8,29198.1,29192.9,13044.8,13044.9,13046.8,1092.6,1092.6,1092.6,2954.8,2956.4,2957.6,24750.1,24762.4,28.080000,48.380001
coffee,13327.3,13327.7,14165.1,14160.4,14163.3,10189.7,10191.7,10196.2,12371.2,12372.4,12371.5,12708.4,12707.2,12704.1,18775.9,18774.9,22443.6,22407.0,5441.9,5442.2,5442.2,3379.8,3380.1,3381.4,12715.6,12717.2,12715.5,40897.6,40935.8,40946.4,15374.0,15372.2,33887.2,33898.7,35438.9,35405.1,35435.0,54614.0,54690.9,54768.7,67694.8,67638.9,67504.5,36277.0,36322.5,36342.5,88651.0,88494.0,1737034.6,1737034.6,29219.2,29230.8,29215.0,13047.5,13048.7,13051.0,1092.6,1092.5,1092.5,2954.8,2957.0,2958.4,24754.5,24770.1,28.080000,48.639999
coffee,13333.4,13332.2,14174.3,14174.4,14184.5,10214.0,10211.7,10216.0,12372.8,12374.9,12372.3,12725.4,12729.7,12728.8,18786.7,18784.8,22446.1,22407.3,5442.4,5440.8,5441.7,3382.0,3382.3,3383.0,12712.9,12713.6,12713.8,40901.4,40907.4,40894.2,15372.7,15369.3,33875.5,33885.9,35424.7,35401.0,35393.1,54663.5,54829.1,54785.7,67286.0,67465.8,67480.0,36325.0,36263.4,36302.3,88424.3,88513.1,1729465.6,1733999.1,29245.8,29224.9,29257.2,13054.5,13053.0,13055.1,1092.6,1092.6,1092.5,2956.8,2958.0,2959.7,24752.7,24765.9,28.080000,48.830002
coffee,13337.5,13340.8,14197.1,14192.4,14204.1,10264.8,10266.3,10268.3,12373.7,12371.3,12370.7,12744.9,12740.3,12747.7,18781.4,18780.8,22448.8,22416.2,5444.3,5445.1,5444.1,3383.6,3384.5,3385.7,12732.0,12724.8,12725.0,40933.1,40951.6,40915.5,15373.4,15367.5,33863.7,33908.4,35370.6,35388.1,35398.3,54733.2,54776.1,54735.7,67773.1,67650.1,67672.0,36342.1,36387.0,36377.1,88437.5,88579.0,1708619.1,1736528.0,29227.1,29217.2,29245.1,13052.8,13055.7,13053.1,1092.6,1092.5,1092.5,2957.3,2958.7,2960.4,24760.7,24770.1,28.090000,48.830002
coffee,13333.4,13336.5,14185.7,14189.5,14207.9,10286.8,10284.3,10283.4,12376.2,12373.9,12377.2,12751.3,12745.6,12746.4,18786.1,18786.0,22443.3,22409.6,5443.1,5442.0,5442.7,3385.0,3385.1,3387.1,12736.3,12739.1,12735.0,40986.9,40970.1,40987.2,15378.1,15377.5,33893.4,33864.3,35366.8,35367.4,35323.6,54842.8,54811.7,54860.8,67754.9,67771.5,67701.3,36381.9,36424.9,36439.7,88623.9,88521.0,1740335.1,1712058.5,29266.1,29264.8,29255.3,13055.2,13053.0,13055.4,1092.6,1092.6,1092.6,2957.9,2959.1,2960.7,24750.5,24776.6,28.059999,48.619999
